Doctor ID,Doctor Name,Education,Speciality,Experience,Chamber,Location,Concentration,MBBS,FCPS,BCS,MD,MS,MCPS,CCD,PGT,BDS,MPH,Gynae Problems,Cardiac Medicine,General Medicine,Aesthetic Medicine,Adolescent Medicine,Infectious Diseases,Geriatric Medicine,Polycystic Ovary Syndrome (Pcos),Hormone Dirtubances,Health Checkup (Pediatric)
5200,Dr. Jamal Uddin Ahmed,"['MBBS', 'FCPS', 'D-ORTHO', 'MRCS (UK)', 'FRCS', ' UK)']",ORTHOPEDIST,14,Ibn Sina Medical College Hospital | Kallyanpur,Dhaka,"['Dentofacial Orthopedics', 'Functional Orthopedics', 'General Orthopedic Clinic', 'Jaw Orthopedics', 'Lingual Orthodontics', 'Orthodontics', 'Orthographic Surgery', 'Orthopaedic Diseases', 'Orthopedic In Pitampura', 'Orthopedic Physical Therapy', 'Orthopedic Physiotherapy', 'Orthopedic Surgeon In Pitampura', 'Orthopedic Surgery', 'Orthotic Splints', 'Paediatrics - Ortho']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5201,Prof. Dr. Nasir Uddin,"['MBBS', 'MS']",ORTHOPEDIST,25,Ibn Sina Medical College Hospital | Kallyanpur,Dhaka,"['Dentofacial Orthopedics', 'Functional Orthopedics', 'General Orthopedic Clinic', 'Jaw Orthopedics', 'Lingual Orthodontics', 'Orthodontics', 'Orthographic Surgery', 'Orthopaedic Diseases', 'Orthopedic In Pitampura', 'Orthopedic Physical Therapy', 'Orthopedic Physiotherapy', 'Orthopedic Surgeon In Pitampura', 'Orthopedic Surgery', 'Orthotic Splints']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5202,Assoc. Prof. Dr. Abdullah Al Mahmud,"['MBBS', 'D-ORTHO']",ORTHOPEDIST,20,Ibn Sina Medical College Hospital | Kallyanpur,Dhaka,"['Dentofacial Orthopedics', 'Functional Orthopedics', 'General Orthopedic Clinic', 'Jaw Orthopedics', 'Lingual Orthodontics', 'Orthodontics', 'Orthographic Surgery', 'Orthopaedic Diseases', 'Orthopedic In Pitampura', 'Orthopedic Physical Therapy', 'Orthopedic Physiotherapy', 'Orthopedic Surgeon In Pitampura', 'Orthopedic Surgery', 'Orthotic Splints']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5203,Asst. Prof. Dr. Hamidul Haque Rashed,"['MBBS', 'MS']",ORTHOPEDIST,20,Ibn Sina Medical College Hospital | Kallyanpur,Dhaka,"['Dentofacial Orthopedics', 'Functional Orthopedics', 'General Orthopedic Clinic', 'Jaw Orthopedics', 'Lingual Orthodontics', 'Orthodontics', 'Orthographic Surgery', 'Orthopaedic Diseases', 'Orthopedic In Pitampura', 'Orthopedic Physical Therapy', 'Orthopedic Physiotherapy', 'Orthopedic Surgeon In Pitampura', 'Orthopedic Surgery', 'Orthotic Splints']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5204,Dr. Md. Sahidur Rahman Khan,"['MBBS', 'BCS', 'D-ORTHO', 'AO TRAUMA (SWITZERLAND)']",ORTHOPEDIC SURGEON,15,Ibn Sina Medical College Hospital | Kallyanpur,Dhaka,"['Dentofacial Orthopedics', 'Functional Orthopedics', 'General Orthopedic Clinic', 'Jaw Orthopedics', 'Lingual Orthodontics', 'Orthodontics', 'Orthographic Surgery', 'Orthopaedic Diseases', 'Orthopedic In Pitampura', 'Orthopedic Physical Therapy', 'Orthopedic Physiotherapy', 'Orthopedic Surgeon In Pitampura', 'Orthopedic Surgery', 'Orthotic Splints', 'Paediatric Orthopedic Surgeon']",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5205,Prof. Dr. S. M Idris Ali,"['MBBS', 'MS', 'MMED']",ORTHOPEDIC SURGEON,26,Ibn Sina Medical College Hospital | Kallyanpur,Dhaka,"['Dentofacial Orthopedics', 'Functional Orthopedics', 'General Orthopedic Clinic', 'Jaw Orthopedics', 'Lingual Orthodontics', 'Orthodontics', 'Orthographic Surgery', 'Orthopaedic Diseases', 'Orthopedic Physical Therapy', 'Orthopedic Physiotherapy', 'Orthotic Splints', 'Paediatric Orthopedic Surgeon', 'Paediatrics - Ortho', 'Stem Cell Therapy For Orthopedic Conditions', 'Orthopedic Surgery']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5206,Prof. Dr. Md. Safiul Alam,"['MBBS', 'DM']",ONCOLOGIST,25,Ibn Sina Medical College Hospital | Kallyanpur,Dhaka,"['Breast Oncologist', 'Gastro Intenstinal Onco Surgery', 'Gynecologic Oncology', 'Haemato Oncology', 'Head And Neck Oncosurgery', 'Hemato Oncology', 'Hematological Oncology', 'Laparoscopic Oncology', 'Medical Oncology', 'Neuro-Oncology', 'Paeditric Oncology', 'Pediatric Oncological Surgery', 'Pediatric Oncology', 'Surgical Oncology', 'Thoracic Oncology Surgeries', 'Urologic Oncology']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5207,Ayesha Mosrofa Bushra,"['BSC (HONS)', 'MS']",NUTRITIONIST,10,Ibn Sina Medical College Hospital | Kallyanpur,Dhaka,"['Child Nutrition', 'Detox Diet Counseling', 'Diabetic Diet Counseling', 'Diet Counseling', 'Diet For Athletes', 'Geriatric Nutrition', 'Geriatric Nutrition', 'Infant & Child Nutrition', 'Liver Nutrition', 'Malnutrition', 'Managing Nutrition', 'Naonatal Nutrition', 'Neonatal Nutrition', 'Nutrition For Pregnant Women', 'Diet For Kids']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5208,Jannatul Fardous Shimu,"['BSC (HONS)', 'MS', 'CND (BIRDEM)']",NUTRITIONIST,12,Ibn Sina Medical College Hospital | Kallyanpur,Dhaka,"['Child Nutrition', 'Detox Diet Counseling', 'Diabetic Diet Counseling', 'Geriatric Nutrition', 'Geriatric Nutrition', 'Infant & Child Nutrition', 'Liver Nutrition', 'Malnutrition', 'Managing Nutrition', 'Naonatal Nutrition', 'Neonatal Nutrition', 'Nutrition For Pregnant Women', 'Nutrition Programs', 'Nutritional Assessment', 'Nutritional Assessment', 'Nutritional Assessment', 'Nutritional Supplements', 'Nutritional Support For Pregnancy', 'Nutriton Support Service', 'Diet Counseling']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5209,Shirajam Munira,"['BSC', 'MS']",NUTRITIONIST,15,Ibn Sina Medical College Hospital | Kallyanpur,Dhaka,"['Child Nutrition', 'Detox Diet Counseling', 'Diabetic Diet Counseling', 'Diet Counseling', 'Diet For Athletes', 'Diet For Kids', 'Diet Management', 'Diet Management', 'Diet Therapy', 'Geriatric Nutrition', 'Geriatric Nutrition', 'Infant & Child Nutrition', 'Liver Nutrition', 'Malnutrition', 'Managing Nutrition', 'Naonatal Nutrition']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5210,Asst. Prof. Dr. Md. Masudur Rahman,"['MBBS', 'BCS', 'MD']",NEUROMEDICINE SPECIALIST,20,Ibn Sina Medical College Hospital | Kallyanpur,Dhaka,"['Abdominal Aortic Aneurysms', 'Anxiety Neurosis', 'Aortic Aneurysms', 'Brain Aneursym Surgery', 'Brain Aneurysm Coiling', 'Brain Aneurysm Treatment', 'Cerebral Aneurysm', 'Clinical Neurologist', 'Confusion', 'Diagnostic Neuroradiology', 'Memography', 'Memory Disorders', 'Memory Improvement', 'Endovascular Aneurysm Repair']",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5211,Asst. Prof. Dr. A. F. M Al Masum Khan,"['MBBS', 'BCS', 'MD']",NEUROMEDICINE SPECIALIST,20,Ibn Sina Medical College Hospital | Kallyanpur,Dhaka,"['Abdominal Aortic Aneurysms', 'Anxiety Neurosis', 'Aortic Aneurysm Endograft Stent', 'Aortic Aneurysm Surgery / Endovascular Repair', 'Aortic Aneurysms', 'Brain Aneursym Surgery', 'Brain Aneurysm Coiling', 'Brain Aneurysm Treatment', 'Cerebral Aneurysm', 'Clinical Neurologist', 'Diagnostic Neuroradiology', 'Endovascular Aneurysm Repair', 'Interventional Neuroradiology', 'Lumbar Radiofrequency Neurotomy']",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5212,Asst. Prof. Dr. Rashed Imam Zahid,"['MBBS', 'BCS', 'MD']",NEUROMEDICINE SPECIALIST,20,Ibn Sina Medical College Hospital | Kallyanpur,Dhaka,"['Anxiety Neurosis', 'Aortic Aneurysms', 'Brain Aneursym Surgery', 'Brain Aneurysm Coiling', 'Brain Aneurysm Treatment', 'Cerebral Aneurysm', 'Clinical Neurologist', 'Diagnostic Neuroradiology', 'Endovascular Aneurysm Repair', 'Hypersensitivity Pneumonitis', 'Intervention Neurology', 'Interventional Neuroradiology', 'Lumbar Radiofrequency Neurotomy', 'Micro Neuro Surgeries', 'Neuro Consultation', 'Neuro-Oncology', 'Aortic Aneurysm Endograft Stent']",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5213,Dr. Md. Zakirul Islam Jewel,"['MBBBS', 'BCS', 'FCPS']",MEDICINE SPECIALIST,14,Ibn Sina Medical College Hospital | Kallyanpur,Dhaka,"['Acidity Treatment', 'Adolescent Medicine', 'Aesthetic Medicine', 'Cardiac Medicine', 'Critical Care Medicine', 'Family Medicine', 'Fetal Medicine', 'General Medicine', 'Kidney Medicine', 'Lung & Mediastinal Tumors', 'Maternal Fetal Medicine', 'Mediastinoscopy', 'Medical Advisor', 'Medical Emergencies']",0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
5214,Dr. Golam Mostafa,"['MBBS', 'DTM & H (ENGLAND)', 'AMC', 'MCQ']",MEDICINE SPECIALIST,15,Ibn Sina Medical College Hospital | Kallyanpur,Dhaka,"['Adolescent Medicine', 'Aesthetic Medicine', 'Cardiac Medicine', 'Critical Care Medicine', 'Family Medicine', 'Fetal Medicine', 'Fetomaternal Medicine', 'General Medicine', 'Geriatric Medicine', 'Immediate Dentures', 'Kidney Medicine', 'Lung & Mediastinal Tumors', 'Maternal Fetal Medicine', 'Mediastinoscopy', 'Medical Peels']",1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0
5215,Prof. Dr. Md. Azizul Haque,"['MBBS', 'MCPS', 'MD', 'FRCP']",PULMONOLOGIST,25,Ibn Sina Medical College Hospital | Kallyanpur,Dhaka,"['Adolescent Medicine', 'Aesthetic Medicine', 'Cardiac Medicine', 'Critical Care Medicine', 'Family Medicine', 'Fetal Medicine', 'Fetomaternal Medicine', 'General Medicine', 'Geriatric Medicine', 'Immediate Dentures', 'Kidney Medicine', 'Lung & Mediastinal Tumors', 'Maternal Fetal Medicine', 'Medical Advisor', 'Medical Emergencies', 'Medical Oncology', 'Medical Peels', 'Medical Vitiligo Treatment']",1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0
5215,Prof. Dr. Md. Azizul Haque,"['MBBS', 'MCPS', 'MD', 'FRCP']",MEDICINE SPECIALIST,25,Ibn Sina Medical College Hospital | Kallyanpur,Dhaka,"['Adolescent Medicine', 'Aesthetic Medicine', 'Cardiac Medicine', 'Critical Care Medicine', 'Family Medicine', 'Fetal Medicine', 'Fetomaternal Medicine', 'General Medicine', 'Geriatric Medicine', 'Immediate Dentures', 'Kidney Medicine', 'Lung & Mediastinal Tumors', 'Maternal Fetal Medicine', 'Medical Advisor', 'Medical Emergencies', 'Medical Oncology', 'Medical Peels', 'Medical Vitiligo Treatment']",1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0
5216,Dr. Md. Shafiul Alam,"['MBBS', 'BCS', 'FCPS', 'MACP']",MEDICINE SPECIALIST,16,Ibn Sina Medical College Hospital | Kallyanpur,Dhaka,"['Adolescent Medicine', 'Aesthetic Medicine', 'Cardiac Medicine', 'Cognitive Remediation Therapy (Crt)', 'Family Medicine', 'Fetal Medicine', 'Fetomaternal Medicine', 'General Medicine', 'Geriatric Medicine', 'Immediate Dentures', 'Kidney Medicine', 'Lung & Mediastinal Tumors', 'Maternal Fetal Medicine', 'Medical Advisor']",1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0
5217,Prof. Dr. A. K. M. Mazharul Islam,"['MBBS', 'MD']",MEDICINE SPECIALIST,25,Ibn Sina Medical College Hospital | Kallyanpur,Dhaka,"['Adolescent Medicine', 'Aesthetic Medicine', 'Cardiac Medicine', 'Cognitive Remediation Therapy (Crt)', 'Critical Care Medicine', 'Family Medicine', 'Fetal Medicine', 'Fetomaternal Medicine', 'General Medicine', 'Geriatric Medicine', 'Immediate Dentures', 'Kidney Medicine', 'Lung & Mediastinal Tumors', 'Mediastinoscopy', 'Medical Advisor', 'Medical Oncology', 'Medical Peels']",1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0
5218,Asst. Prof. Dr. Md. Reazuddin Danish,"['MBBS', 'MRCP', ' UK)', 'MD']",GASTROENTEROLOGIST,15,Ibn Sina Medical College Hospital | Kallyanpur,Dhaka,"['Acidity Treatment', 'Bariatric (Gastric Bypass) Surgery', 'Corneal Ulcer Treatment', 'Gastric Balloon', 'Gastritis Treatment', ""Inflammatory Bowel Disease: Ulcerative Colitis / Crohn'S Disease"", 'Peptic Ulcers', 'Piles Treatment', 'Piles Treatment (Non Surgical)', 'Piles/Constipation/Acidity', 'Ulcer Problem']",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5219,Asst. Prof. Dr. A K M Sajedur Rahman,"['MBBS', 'BCS', 'MD']",MEDICINE SPECIALIST,18,Ibn Sina Medical College Hospital | Kallyanpur,Dhaka,"['Adolescent Medicine', 'Aesthetic Medicine', 'Cardiac Medicine', 'Critical Care Medicine', 'Family Medicine', 'Fetal Medicine', 'Fetomaternal Medicine', 'General Medicine', 'Geriatric Medicine', 'Immediate Dentures', 'Kidney Medicine', 'Lung & Mediastinal Tumors', 'Maternal Fetal Medicine', 'Mediastinoscopy', 'Medical Advisor', 'Medical Emergencies', 'Medical Oncology']",1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0
5220,Asst. Prof. Dr. Md. Abdur Rahman,"['MBBS', 'BCS', 'FCPS', 'MD']",MEDICINE SPECIALIST,20,Ibn Sina Medical College Hospital | Kallyanpur,Dhaka,"['Adolescent Medicine', 'Aesthetic Medicine', 'Cardiac Medicine', 'Cognitive Remediation Therapy (Crt)', 'Critical Care Medicine', 'Family Medicine', 'Fetal Medicine', 'Fetomaternal Medicine', 'Geriatric Medicine', 'Immediate Dentures', 'Kidney Medicine', 'Mediastinoscopy', 'Medical Advisor', 'Medical Emergencies', 'Medical Oncology']",1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
5221,Prof. Dr. G. K. M. Shahiduzzaman,"['MBBS', 'FCPS', 'FACP']",MEDICINE SPECIALIST,25,Ibn Sina Medical College Hospital | Kallyanpur,Dhaka,"['Adolescent Medicine', 'Aesthetic Medicine', 'Cardiac Medicine', 'Cognitive Remediation Therapy (Crt)', 'Critical Care Medicine', 'Family Medicine', 'Fetal Medicine', 'Fetomaternal Medicine', 'General Medicine', 'Geriatric Medicine', 'Immediate Dentures', 'Kidney Medicine', 'Mediastinoscopy', 'Medical Advisor', 'Medical Peels']",1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0
5222,Dr. Md. Khairul Islam,"['MBBS', 'BCS', 'MCPS', 'FCPS']",INTERNAL MEDICINE SPECIALIST,15,Ibn Sina Medical College Hospital | Kallyanpur,Dhaka,"['Adolescent Medicine', 'Aesthetic Medicine', 'Cardiac Medicine', 'Cognitive Remediation Therapy (Crt)', 'Critical Care Medicine', 'Family Medicine', 'Fetal Medicine', 'Fetomaternal Medicine', 'General Medicine', 'Geriatric Medicine', 'Immediate Dentures', 'Kidney Medicine', 'Lung & Mediastinal Tumors', 'Maternal Fetal Medicine', 'Mediastinoscopy', 'Medical Advisor', 'Medical Emergencies', 'Medical Oncology', 'Medical Peels']",1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0
5223,Assoc. Prof. Dr. M. Kamruzzaman Mazumder,"['MBBS', 'MD']",MEDICINE SPECIALIST,15,Ibn Sina Medical College Hospital | Kallyanpur,Dhaka,"['Adolescent Medicine', 'Aesthetic Medicine', 'Cardiac Medicine', 'Cognitive Remediation Therapy (Crt)', 'Critical Care Medicine', 'Family Medicine', 'Fetal Medicine', 'Fetomaternal Medicine', 'General Medicine', 'Geriatric Medicine', 'Kidney Medicine', 'Lung & Mediastinal Tumors', 'Mediastinoscopy', 'Medical Advisor', 'Medical Emergencies']",1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0
5224,Dr. Md. Samsul Arifin,"['MBBS', 'BCS', 'MS']",NEUROSURGEON,14,Popular Diagnostic Centre Ltd. | Shyamoli,Dhaka,"['Abdominal Aortic Aneurysms', 'Anxiety Neurosis', 'Aortic Aneurysm Endograft Stent', 'Aortic Aneurysm Surgery / Endovascular Repair', 'Aortic Aneurysms', 'Brain Aneursym Surgery', 'Brain Aneurysm Coiling', 'Brain Aneurysm Treatment', 'Cerebral Aneurysm', 'Clinical Neurologist', 'Diagnostic Neuroradiology', 'Endovascular Aneurysm Repair', 'Hypersensitivity Pneumonitis', 'Intervention Neurology', 'Interventional Neuroradiology', 'Micro Neuro Surgeries']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5225,Dr. Md. Ismail Hossen,"['MBBS', 'BCS', 'MS']",NEUROSURGEON,15,Ibn Sina Medical College Hospital | Kallyanpur,Dhaka,"['Abdominal Aortic Aneurysms', 'Anxiety Neurosis', 'Aortic Aneurysm Endograft Stent', 'Aortic Aneurysm Surgery / Endovascular Repair', 'Aortic Aneurysms', 'Brain Aneursym Surgery', 'Brain Aneurysm Coiling', 'Brain Aneurysm Treatment', 'Brain Hemorrhage', 'Cerebral Aneurysm', 'Clinical Neurologist', 'Diagnostic Neuroradiology', 'Endovascular Aneurysm Repair', 'Hypersensitivity Pneumonitis', 'Intervention Neurology', 'Interventional Neuroradiology', 'Brain Infection']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5226,Prof. Dr. M. M. Ehsanul Haque,"['MBBS', 'MS', 'FRSH (UK)']",NEUROSURGEON,25,Ibn Sina Medical College Hospital | Kallyanpur,Dhaka,"['24 Hours Neuro Emergency Care', 'Abdominal Aortic Aneurysms', 'Anxiety Neurosis', 'Aortic Aneurysm Endograft Stent', 'Aortic Aneurysms', 'Brain Aneursym Surgery', 'Brain Aneurysm Coiling', 'Brain Aneurysm Treatment', 'Brain Hemorrhage', 'Brain Infection', 'Brain Mapping', 'Brain Spine Tb', 'Brain Suite', 'Cerebral Aneurysm', 'Clinical Neurologist', 'Diagnostic Neuroradiology', 'Brain Surgery']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5227,Asst. Prof. Dr. Shamsuzzaman,"['MBBS', 'BCS', 'MS']",NEUROSURGEON,20,Ibn Sina Medical College Hospital | Kallyanpur,Dhaka,"['24 Hours Neuro Emergency Care', 'Anxiety Neurosis', 'Aortic Aneurysm Endograft Stent', 'Aortic Aneurysms', 'Bacterial Brain Abscess', 'Brain Aneursym Surgery', 'Brain Aneurysm Coiling', 'Brain Aneurysm Treatment', 'Brain Arteriovenous Fistula Embolization', 'Brain Hemorrhage', 'Cerebral Aneurysm', 'Clinical Neurologist', 'Diagnostic Neuroradiology', 'Endovascular Aneurysm Repair', 'Intervention Neurology', 'Brain Infection']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5228,Assoc. Prof. Dr. Md. Hafizur Rahman,"['MBBS', 'MS']",NEUROSURGEON,22,Ibn Sina Medical College Hospital | Kallyanpur,Dhaka,"['Abdominal Aortic Aneurysms', 'Anxiety Neurosis', 'Aortic Aneurysm Endograft Stent', 'Aortic Aneurysms', 'Brain Aneursym Surgery', 'Brain Aneurysm Coiling', 'Brain Aneurysm Treatment', 'Cerebral Aneurysm', 'Clinical Neurologist', 'Diagnostic Neuroradiology', 'Endovascular Aneurysm Repair', 'Hypersensitivity Pneumonitis', 'Intervention Neurology', 'Memory Disorders', 'Memory Improvement', 'Memory Loss', 'Memography']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5229,Prof. Dr. Md. Abdus Sobur,"['MBBS', 'FCPS']",MEDICINE SPECIALIST,25,Ibn Sina Medical College Hospital | Kallyanpur,Dhaka,"['Adolescent Medicine', 'Aesthetic Medicine', 'Cardiac Medicine', 'Cognitive Remediation Therapy (Crt)', 'Critical Care Medicine', 'Family Medicine', 'Fetal Medicine', 'Fetomaternal Medicine', 'General Medicine', 'Geriatric Medicine', 'Immediate Dentures', 'Kidney Medicine', 'Lung & Mediastinal Tumors', 'Maternal Fetal Medicine', 'Medical Advisor', 'Medical Peels', 'Neonatal Medicine', 'Neuromedicine']",1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0
5230,Dr. Syed Imtiaz Ahmed,"['MBBS', 'BCS', 'MD']",NEPHROLOGIST,13,Ibn Sina Medical College Hospital | Kallyanpur,Dhaka,"['Acute Kidney Disease ( Aki ) Treatment', 'Acute Kidney Injury (Aki)', 'Adult Nephrology', 'Bp With Kidney Disease', 'Cancer - Kidney', 'Diabetic Kidney Disorder', 'Kidney Biopsies', 'Kidney Dialysis', 'Kidney Disease Treatment', 'Kidney Diseases', 'Kidney Failure Treatment', 'Kidney Function Test', 'Kidney Infections', 'Kidney Medicine', 'Kidney Stone Treatment', 'Kidney Stones', 'Chronic Kidney Disease (Ckd)']",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5231,Dr. Ahsan Ullah,"['MBBS', 'FCPS', 'MCPS']",NEPHROLOGIST,15,Ibn Sina Medical College Hospital | Kallyanpur,Dhaka,"['Acute Kidney Disease ( Aki ) Treatment', 'Acute Kidney Injury (Aki)', 'Bp With Kidney Disease', 'Cancer - Kidney', 'Chronic Kidney Disease (Ckd)', 'Diabetic Kidney Disorder', 'Diet For Kids', 'Kidney Biopsies', 'Kidney Dialysis', 'Kidney Disease Treatment', 'Kidney Diseases', 'Kidney Failure Treatment', 'Kidney Function Test', 'Kidney Infections', 'Kidney Medicine', 'Laser Kidney Stone Removal', 'Medullary Cystic Kidney Disease (Mckd)', 'Kidney Tumor']",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5231,Dr. Ahsan Ullah,"['MBBS', 'FCPS', 'MCPS']",MEDICINE SPECIALIST,15,Ibn Sina Medical College Hospital | Kallyanpur,Dhaka,"['Acute Kidney Disease ( Aki ) Treatment', 'Acute Kidney Injury (Aki)', 'Bp With Kidney Disease', 'Cancer - Kidney', 'Chronic Kidney Disease (Ckd)', 'Diabetic Kidney Disorder', 'Diet For Kids', 'Kidney Biopsies', 'Kidney Dialysis', 'Kidney Disease Treatment', 'Kidney Diseases', 'Kidney Failure Treatment', 'Kidney Function Test', 'Kidney Infections', 'Kidney Medicine', 'Laser Kidney Stone Removal', 'Medullary Cystic Kidney Disease (Mckd)', 'Kidney Tumor']",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5232,Assoc. Prof. Dr. A. T. M. Sulaiman Kabir,"['MBBS', 'MD']",NEPHROLOGIST,22,Ibn Sina Medical College Hospital | Kallyanpur,Dhaka,"['Acute Kidney Disease ( Aki ) Treatment', 'Acute Kidney Injury (Aki)', 'Bp With Kidney Disease', 'Cancer - Kidney', 'Chronic Kidney Disease (Ckd)', 'Diabetic Kidney Disorder', 'Kidney Biopsies', 'Kidney Dialysis', 'Kidney Disease Treatment', 'Kidney Diseases', 'Kidney Failure Treatment', 'Kidney Function Test', 'Kidney Infections', 'Kidney Medicine', 'Kidney Stone Treatment']",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5233,Asst. Prof. Dr. Shahnewaz Dewan,"['MBBS', 'BCS', 'MD', 'FCGP (BD)']",NEPHROLOGIST,18,Ibn Sina Medical College Hospital | Kallyanpur,Dhaka,"['Acute Kidney Injury (Aki)', 'Bp With Kidney Disease', 'Cancer - Kidney', 'Chronic Kidney Disease (Ckd)', 'Diabetic Kidney Disorder', 'Kidney Biopsies', 'Kidney Dialysis', 'Kidney Disease Treatment', 'Kidney Diseases', 'Kidney Failure Treatment', 'Kidney Function Test', 'Kidney Infections', 'Kidney Medicine', 'Kidney Stone Treatment', 'Kidney Stones', 'Kidney Transplant']",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5234,Assoc. Prof. Dr. Saif Bin Mizan,"['MBBS', 'CCD', 'MD']",NEPHROLOGIST,20,Ibn Sina Medical College Hospital | Kallyanpur,Dhaka,"['Acute Kidney Injury (Aki)', 'Bp With Kidney Disease', 'Cancer - Kidney', 'Chronic Kidney Disease (Ckd)', 'Diabetic Kidney Disorder', 'Kidney Biopsies', 'Kidney Dialysis', 'Kidney Disease Treatment', 'Kidney Diseases', 'Kidney Failure Treatment', 'Kidney Function Test', 'Kidney Infections', 'Kidney Medicine', 'Kidney Stone Treatment', 'Kidney Stones', 'Kidney Transplant']",1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5234,Assoc. Prof. Dr. Saif Bin Mizan,"['MBBS', 'CCD', 'MD']",DIABETOLOGIST,20,Ibn Sina Medical College Hospital | Kallyanpur,Dhaka,"['Acute Kidney Injury (Aki)', 'Bp With Kidney Disease', 'Cancer - Kidney', 'Chronic Kidney Disease (Ckd)', 'Diabetic Kidney Disorder', 'Kidney Biopsies', 'Kidney Dialysis', 'Kidney Disease Treatment', 'Kidney Diseases', 'Kidney Failure Treatment', 'Kidney Function Test', 'Kidney Infections', 'Kidney Medicine', 'Kidney Stone Treatment', 'Kidney Stones', 'Kidney Transplant']",1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5235,Assoc. Prof. Dr. Md. Manirul Islam,"['MBBS', 'FCPS']",HEMATOLOGIST,22,Ibn Sina Medical College Hospital | Kallyanpur,Dhaka,"['Abnormal Liver Biochemical And Function Tests', 'Acute Hematologic Disorder', 'Autoimmune Hemolytic Anemia (Aiha)', 'Benign Hematology Treatment', 'Blood Banking', 'Blood Calcium', 'Blood Cancer Specialist', 'Blood Clots', 'Blood Clots', 'Blood Clotting Problems', 'Blood Disease', 'Blood Disorder Treatment', 'Blood In Urine (Hematuria) Treatment', 'Clinical Hematology', 'Blood In Motion']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5236,Dr. S M Mortoza Ahsan,"['MBBS', 'BCS', 'CCD', 'MS']",HEPATOLOGIST,15,Ibn Sina Medical College Hospital | Kallyanpur,Dhaka,"['Acute Liver Failure', 'Alcoholic Fatty Liver Disease', 'Alcoholic Liver Diseases', 'Cancer - Liver', 'Colorectal & Hepatobiliary Surgery', 'Hepatitis A Treatment', 'Hepatitis B Treatment', 'Hepatitis C Treatment', 'Hepatitis D Treatment', 'Hepatitis E Treatment', 'Hepato-Biliary-Pancreatic', 'Interventional Hepatology', 'Viral Hepatitis', 'Chronic Liver Disease']",1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
